ID,Person_ID,Age,Mar_Stat,INC,Female,H8,Eth,Highest Ed
496733,4,3,NA,NA,1,0,White,Less than Secondary School
496762,1,40,Divorced,115000,1,0,White,Bachelors Degree
496762,2,14,NA,NA,0,0,White,Less than Secondary School
496762,3,12,NA,NA,0,0,White,Less than Secondary School
496762,4,9,NA,NA,0,0,White,Less than Secondary School
496900,1,53,Divorced,39300,1,0,White,Some HE
496919,1,41,Divorced,16100,1,0,White,Some HE
496919,2,25,Never married,15200,0,0,Other,Bachelors Degree
496919,3,23,Never married,22000,0,0,Black,Some HE
496919,4,15,Never married,0,0,0,Other,Less than Secondary School
496919,5,11,NA,NA,0,0,Other,Less than Secondary School
497035,1,31,Never married,19400,1,0,Hispanic,Bachelors Degree
497035,2,25,Never married,8200,0,0,Hispanic,Some HE
497173,1,41,Divorced,9800,1,0,White,Less than Secondary School
497173,2,13,NA,NA,1,0,White,Less than Secondary School
497173,3,14,NA,NA,0,0,White,Less than Secondary School
497173,4,17,Never married,0,0,0,White,Less than Secondary School
497173,5,38,Never married,43000,0,0,White,Secondary School
497292,1,42,married,14200,0,1,Asian,Less than Secondary School
497292,2,38,married,27900,1,1,Asian,Secondary School
497292,3,13,NA,NA,0,1,Asian,Less than Secondary School
497358,1,32,married,114300,0,0,Hispanic,Bachelors Degree
497358,2,28,married,65000,1,0,Hispanic,Bachelors Degree
497358,3,5,NA,NA,0,0,Hispanic,Less than Secondary School
497358,4,20,Never married,12000,1,0,Hispanic,Secondary School
497367,1,55,Widowed,104000,0,0,White,Bachelors Degree
497409,1,73,Divorced,8300,1,0,White,Less than Secondary School
497409,2,70,Widowed,10000,1,0,White,Less than Secondary School
497885,1,65,married,37600,0,0,White,Some HE
497885,2,71,married,41000,1,0,White,Some HE
497925,1,55,Divorced,0,0,0,Hispanic,Bachelors Degree
498023,1,82,married,39000,0,0,White,Some HE
498023,2,77,married,3000,1,0,White,Secondary School
498164,1,48,Widowed,8800,1,0,White,Some HE
498164,2,21,Never married,1500,0,0,Other,Some HE
498164,3,17,Never married,0,0,0,Other,Secondary School
498164,4,35,Never married,60000,0,0,White,Some HE
498177,1,65,Divorced,42600,1,0,White,Some HE
498177,2,28,Never married,9000,0,0,White,Some HE
498177,3,14,NA,NA,1,0,White,Less than Secondary School
498590,1,72,Divorced,60000,1,1,Asian,Masters or higher 
498998,1,31,Divorced,600,1,0,White,Secondary School
498998,2,9,NA,NA,1,0,White,Less than Secondary School
498998,3,2,NA,NA,0,0,White,NA
498998,4,36,Divorced,32000,0,0,White,Less than Secondary School
499482,1,80,Widowed,33100,1,0,White,Some HE
499558,1,36,Never married,31000,1,0,White,Bachelors Degree
499575,1,69,married,10600,0,0,White,Some HE
499575,2,63,married,8500,1,0,White,Some HE
499592,1,42,Divorced,60000,0,0,White,Bachelors Degree
499665,1,70,Divorced,30600,1,0,White,Some HE
499959,1,58,married,50030,0,0,White,Some HE
499959,2,58,married,0,1,0,White,Some HE
500058,1,44,married,179000,0,0,White,Some HE
500058,2,35,married,22800,1,0,White,Some HE
500058,3,14,NA,NA,1,0,White,Less than Secondary School
500058,4,14,NA,NA,1,0,White,Less than Secondary School
500089,1,44,Never married,12000,1,0,White,Some HE
500089,2,47,Divorced,22000,1,0,White,Some HE
500089,3,32,Divorced,19080,1,0,White,Secondary School
500089,4,40,Divorced,41000,0,0,White,Some HE
500089,5,31,Divorced,21700,0,0,White,Secondary School
500161,1,74,Widowed,9260,1,0,White,Some HE
500196,1,66,Widowed,119300,1,0,White,Some HE
500196,2,35,Separated,20000,0,1,Asian,Less than Secondary School
500196,3,34,Never married,9700,1,1,Asian,Less than Secondary School
500196,4,5,NA,NA,1,1,Asian,Less than Secondary School
500196,5,3,NA,NA,1,1,Asian,Less than Secondary School
500321,1,59,Divorced,22000,1,0,White,Less than Secondary School
500536,1,72,Divorced,13900,1,1,Asian,Some HE
500539,1,72,married,25000,0,0,White,Secondary School
500539,2,73,married,8700,1,0,White,Some HE
500781,1,72,Widowed,18200,1,1,Asian,Less than Secondary School
501274,1,58,married,32000,0,0,White,Secondary School
501274,2,52,married,21000,1,0,White,Secondary School
501274,3,50,Divorced,30000,0,0,White,Secondary School
501274,4,74,Widowed,14400,1,0,White,Less than Secondary School
501340,1,35,married,28000,1,0,White,Bachelors Degree
501340,2,38,married,40000,0,0,White,Bachelors Degree
501340,3,0,NA,NA,0,0,White,NA
501340,4,1,NA,NA,1,0,White,NA
501340,5,3,NA,NA,0,0,White,Less than Secondary School
501355,1,56,married,43000,0,0,White,Some HE
501355,2,54,married,21900,1,0,White,Some HE
501368,1,25,Never married,27500,0,0,White,Bachelors Degree
501368,2,25,Never married,28000,0,0,White,Bachelors Degree
501585,1,40,Separated,63800,1,0,White,Masters or higher 
501585,2,11,NA,NA,0,1,Asian,Less than Secondary School
501585,3,8,NA,NA,0,1,Asian,Less than Secondary School
501593,1,81,married,45800,1,0,White,Masters or higher 
501593,2,80,married,19100,0,0,White,Masters or higher 
501710,1,77,married,23000,0,1,Asian,Less than Secondary School
501710,2,77,married,4600,1,1,Asian,Less than Secondary School
501710,3,42,Separated,5800,1,1,Asian,Less than Secondary School
501710,4,27,Never married,5800,1,1,Asian,Less than Secondary School
501710,5,6,NA,NA,0,1,Asian,Less than Secondary School
501710,6,3,NA,NA,0,1,Asian,Less than Secondary School
501773,1,33,Never married,19000,1,1,Asian,Less than Secondary School
501773,2,9,NA,NA,1,1,Asian,Less than Secondary School
501773,3,5,NA,NA,1,1,Asian,Less than Secondary School
501773,4,1,NA,NA,0,1,Asian,NA
501889,1,27,Never married,45300,1,0,White,Bachelors Degree
502083,1,31,married,0,0,1,Asian,Less than Secondary School
502083,2,26,married,0,1,1,Asian,Less than Secondary School
502083,3,3,NA,NA,0,1,Asian,Less than Secondary School
502201,1,30,Never married,20000,0,0,White,Some HE
502201,2,36,Divorced,40000,1,0,White,Secondary School
502348,1,78,Widowed,24400,1,0,White,Less than Secondary School
502651,1,26,married,23070,0,0,Hispanic,Some HE
502651,2,23,married,15400,1,0,Hispanic,Some HE
502651,3,0,NA,NA,1,0,Hispanic,NA
502691,1,68,married,39700,0,0,White,Some HE
502691,2,57,married,6200,1,0,White,Less than Secondary School
502696,1,31,married,42420,0,1,Asian,Some HE
502696,2,31,married,8900,1,1,Asian,Some HE
502696,3,10,NA,NA,0,1,Asian,Less than Secondary School
502696,4,8,NA,NA,0,1,Asian,Less than Secondary School
502838,1,34,married,14000,0,1,Asian,Less than Secondary School
502838,2,26,married,12000,1,1,Asian,Less than Secondary School
502838,3,7,NA,NA,0,1,Asian,Less than Secondary School
502838,4,5,NA,NA,1,1,Asian,Less than Secondary School
502838,5,2,NA,NA,1,1,Asian,NA
502841,1,55,married,33000,0,0,Hispanic,Less than Secondary School
502841,2,47,married,40000,1,0,Hispanic,Bachelors Degree
502841,3,13,NA,NA,1,0,Hispanic,Less than Secondary School
502841,4,11,NA,NA,0,0,Hispanic,Less than Secondary School
503012,1,50,married,64900,0,0,White,Some HE
503012,2,44,married,43500,1,1,Asian,Some HE
503012,3,17,Never married,2410,1,1,Asian,Less than Secondary School
503061,1,82,married,75800,0,0,White,Some HE
503061,2,78,married,9100,1,0,White,Masters or higher 
503141,1,64,married,68200,0,0,White,Secondary School
503141,2,64,married,9600,1,0,White,Secondary School
503145,1,75,married,15100,0,0,Other,Secondary School
503145,2,72,married,6900,1,0,White,Less than Secondary School
503205,1,48,married,68600,0,0,White,Masters or higher 
503205,2,47,married,1300,1,0,White,Bachelors Degree
503208,1,53,married,15000,0,0,White,Secondary School
503208,2,47,married,55100,1,0,White,Secondary School
503300,1,69,Widowed,11800,1,0,White,Secondary School
503440,1,69,Never married,48400,0,0,White,Some HE
503598,1,49,Divorced,14800,1,0,White,Some HE
504020,1,68,Widowed,10700,1,0,Other,Some HE
504198,1,51,Divorced,15800,1,0,White,Masters or higher 
504198,2,15,Never married,14000,0,0,White,Less than Secondary School
504283,1,29,married,36000,0,0,White,Bachelors Degree
504283,2,28,married,900,1,0,White,Some HE
504283,3,3,NA,NA,0,0,White,Less than Secondary School
504283,4,0,NA,NA,0,0,White,NA
504379,1,73,Widowed,18490,0,0,White,Some HE
504379,2,51,Divorced,0,1,0,White,Less than Secondary School
504513,1,19,married,0,1,0,Black,Less than Secondary School
504513,2,15,married,0,1,0,Black,Less than Secondary School
504513,3,12,NA,NA,1,0,Black,Less than Secondary School
504531,1,41,Divorced,36000,1,1,Asian,Some HE
504531,2,12,NA,NA,0,1,Asian,Less than Secondary School
504531,3,10,NA,NA,0,1,Asian,Less than Secondary School
504558,1,33,married,18000,0,0,White,Secondary School
504558,2,20,married,15000,1,1,Asian,Less than Secondary School
504558,3,3,NA,NA,1,1,Asian,Less than Secondary School
504799,1,25,Never married,9100,1,0,Black,Secondary School
504799,2,8,NA,NA,0,0,Black,Less than Secondary School
504799,3,6,NA,NA,0,0,Black,Less than Secondary School
504812,1,47,Divorced,32100,0,0,White,Some HE
504812,2,17,Never married,0,0,0,White,Less than Secondary School
504812,3,15,Never married,1500,0,0,White,Less than Secondary School
504837,1,46,Divorced,1600,0,0,White,Less than Secondary School
504837,2,46,Divorced,0,1,0,White,Some HE
504999,1,87,Widowed,8100,1,0,White,Less than Secondary School
505008,1,61,married,130,1,0,White,Secondary School
505008,2,65,married,22730,0,0,White,Secondary School
505187,1,31,Never married,0,0,0,White,Less than Secondary School
505187,2,8,NA,NA,1,0,White,Less than Secondary School
505187,3,6,NA,NA,1,0,White,Less than Secondary School
505187,4,31,Divorced,18000,1,0,White,Less than Secondary School
505187,5,28,Never married,8500,1,0,White,Less than Secondary School
505187,6,12,NA,NA,0,0,White,Less than Secondary School
505187,7,7,NA,NA,0,1,Asian,Less than Secondary School
505187,8,9,NA,NA,0,1,Asian,Less than Secondary School
505238,1,51,Never married,24100,0,0,Hispanic,Bachelors Degree
505238,2,76,Widowed,6300,1,0,Hispanic,Secondary School
505300,1,21,married,11300,0,1,Asian,Less than Secondary School
505300,2,19,married,750,1,1,Asian,Less than Secondary School
505300,3,1,NA,NA,0,1,Asian,NA
505454,1,32,Divorced,45700,0,1,Asian,Some HE
505454,2,29,Separated,40000,0,1,Asian,Less than Secondary School
505575,1,45,married,7100,0,0,Hispanic,Some HE
505575,2,51,married,51000,1,0,Hispanic,Bachelors Degree
505575,3,12,NA,NA,0,0,Hispanic,Less than Secondary School
505575,4,8,NA,NA,0,0,Hispanic,Less than Secondary School
505575,5,24,Never married,17500,1,0,Hispanic,Bachelors Degree
505575,6,33,Separated,17400,1,0,Hispanic,Bachelors Degree
505818,1,24,married,0,1,0,Black,Secondary School
505818,2,24,married,21000,0,0,Black,Less than Secondary School
505818,3,4,NA,NA,1,0,Black,Less than Secondary School
505871,1,68,Divorced,25000,1,0,Black,Less than Secondary School
505990,1,48,Separated,32200,1,0,Black,Some HE
505990,2,10,NA,NA,1,0,Black,Less than Secondary School
506041,1,50,married,60000,0,0,White,Bachelors Degree
506041,2,47,married,40000,1,0,White,Bachelors Degree
506041,3,23,Never married,0,1,0,White,Bachelors Degree
506057,1,41,Divorced,44250,1,0,White,Bachelors Degree
506092,1,22,Never married,36100,1,0,White,Bachelors Degree
506092,2,24,Never married,8500,0,1,Asian,Some HE
506121,1,64,married,129000,1,0,White,Some HE
506121,2,61,married,50000,0,0,White,Masters or higher 
506191,1,52,Separated,16900,1,0,Hispanic,Masters or higher 
506191,2,9,NA,NA,1,0,Other,Less than Secondary School
506429,1,43,married,68600,0,0,White,Masters or higher 
506429,2,41,married,35900,1,0,White,Masters or higher 
506455,1,69,Divorced,12700,1,0,White,Secondary School
506536,1,53,married,48000,0,0,White,Some HE
506536,2,43,married,40400,1,0,White,Bachelors Degree
506536,3,26,Never married,14400,0,0,White,Secondary School
506536,4,24,Never married,0,0,0,White,Some HE
506638,1,68,married,40300,0,0,White,Bachelors Degree
506638,2,70,married,6200,1,0,White,Secondary School
506698,1,22,Never married,9400,0,1,Asian,Some HE
506698,2,23,Never married,29800,1,0,White,Some HE
506869,1,42,married,18000,0,0,White,Some HE
506869,2,39,married,51000,1,0,White,Bachelors Degree
506869,3,8,NA,NA,1,0,White,Less than Secondary School
506869,4,4,NA,NA,1,0,White,Less than Secondary School
506896,1,82,Divorced,91900,1,0,White,Bachelors Degree
506940,1,58,married,69000,0,0,White,Some HE
506940,2,48,married,22900,1,0,Hispanic,Bachelors Degree
506983,1,43,married,90000,0,0,White,Masters or higher 
506983,2,39,married,117000,1,0,White,Masters or higher 
506983,3,5,NA,NA,0,0,White,Less than Secondary School
506983,4,3,NA,NA,0,0,White,Less than Secondary School
507266,1,27,Never married,30000,0,0,White,Bachelors Degree
507560,1,74,married,26000,0,0,White,Some HE
507560,2,62,married,20000,1,0,Black,Some HE
507560,3,11,NA,NA,0,0,Black,Less than Secondary School
507691,1,40,married,325500,0,0,White,Some HE
507691,2,36,married,75500,1,0,White,Less than Secondary School
507691,3,3,NA,NA,1,0,White,Less than Secondary School
507691,4,0,NA,NA,1,0,White,NA
507764,1,72,Divorced,6500,1,0,White,Some HE
507871,1,57,married,75000,0,0,White,Masters or higher 
507871,2,56,married,61000,1,0,White,Bachelors Degree
507960,1,71,Widowed,62200,1,0,White,Some HE
508118,1,48,Never married,86000,1,0,White,Bachelors Degree
508118,2,20,Never married,4000,1,0,White,Secondary School
508118,3,51,Divorced,51330,1,0,White,Some HE
508213,1,22,married,19300,0,0,White,Some HE
508213,2,22,married,39400,1,0,White,Some HE
508233,1,66,married,89200,0,0,White,Bachelors Degree
508233,2,63,married,18800,1,0,White,Bachelors Degree
508242,1,57,married,112000,0,0,White,Some HE
508242,2,49,married,40000,1,0,White,Some HE
508242,3,20,Never married,7400,0,0,White,Some HE
508317,1,38,Divorced,46000,0,0,White,Some HE
508441,1,47,married,67000,0,1,Asian,Secondary School
508441,2,45,married,3900,1,1,Asian,Secondary School
508441,3,50,married,8000,0,1,Asian,Secondary School
508441,4,12,NA,NA,0,1,Asian,Less than Secondary School
508539,1,50,Never married,1900,0,0,Black,Less than Secondary School
508719,1,45,married,50000,0,0,White,Secondary School
508719,2,46,married,51000,1,0,White,Secondary School
508748,1,71,Divorced,8400,1,1,Asian,Less than Secondary School
508893,1,41,married,34500,0,0,White,Secondary School
508893,2,33,married,18500,1,1,Asian,Secondary School
508893,3,7,NA,NA,0,0,White,Less than Secondary School
508893,4,3,NA,NA,0,0,White,Less than Secondary School
509037,1,34,married,62000,1,0,White,Bachelors Degree
509039,1,39,married,95100,0,0,White,Bachelors Degree
509039,2,39,married,0,1,0,White,Masters or higher 
509039,3,15,Never married,0,0,0,White,Less than Secondary School
509039,4,11,NA,NA,0,0,White,Less than Secondary School
509330,1,53,married,118900,0,0,Hispanic,Masters or higher 
509330,2,51,married,64000,1,0,Hispanic,Some HE
509382,1,86,Widowed,48500,1,0,White,Bachelors Degree
509456,1,29,married,26700,1,0,White,Bachelors Degree
509456,2,35,married,85000,0,0,White,Secondary School
509456,3,2,NA,NA,0,0,White,NA
509481,1,38,married,325000,0,0,White,Bachelors Degree
509481,2,40,married,158000,1,0,White,Some HE
509514,1,68,married,17000,0,0,Hispanic,Less than Secondary School
509514,2,61,married,3700,1,0,Hispanic,Less than Secondary School
509514,3,34,Never married,15000,1,0,Hispanic,Masters or higher 
510016,1,36,Never married,64060,1,0,White,Bachelors Degree
510016,2,41,Never married,38000,0,0,White,Masters or higher 
510158,1,37,Never married,178000,1,0,White,Bachelors Degree
510204,1,40,married,16800,0,0,Hispanic,Less than Secondary School
510204,2,38,married,0,1,0,Hispanic,Less than Secondary School
510204,3,9,NA,NA,1,0,Hispanic,Less than Secondary School
510204,4,7,NA,NA,1,0,Hispanic,Less than Secondary School
510204,5,6,NA,NA,1,0,Hispanic,Less than Secondary School
510244,1,45,Divorced,81700,0,0,Black,Bachelors Degree
510244,2,16,Never married,2800,1,0,Black,Less than Secondary School
510244,3,32,Never married,59000,1,0,White,Bachelors Degree
510617,1,32,Never married,117000,0,0,White,Masters or higher 
510617,2,30,Never married,60000,0,0,Hispanic,Bachelors Degree
510721,1,46,Divorced,10000,0,0,White,Bachelors Degree
510723,1,43,Separated,5380,0,0,White,Less than Secondary School
510831,1,58,married,7500,0,0,White,Some HE
510831,2,52,married,7500,1,0,White,Less than Secondary School
510831,3,21,Never married,1000,0,0,White,Some HE
510857,1,53,Divorced,14600,1,1,Asian,Secondary School
510857,2,25,married,27000,0,1,Asian,Secondary School
510857,3,22,Never married,0,1,1,Asian,Secondary School
510857,4,23,married,1500,1,1,Asian,Secondary School
510857,5,2,NA,NA,1,1,Asian,NA
510857,6,1,NA,NA,0,1,Asian,NA
510857,7,4,NA,NA,0,1,Asian,Less than Secondary School
510857,8,55,Never married,0,0,1,Asian,Some HE
510860,1,40,Never married,7300,0,0,White,Secondary School
511129,1,78,married,17300,0,0,Hispanic,Bachelors Degree
511238,1,57,married,29500,0,0,White,Bachelors Degree
511247,1,59,Never married,16000,1,0,Hispanic,Less than Secondary School
511247,2,53,Never married,13000,0,0,Hispanic,Less than Secondary School
511247,3,49,married,20000,0,0,Hispanic,Secondary School
511247,4,45,Never married,20000,0,0,Hispanic,Less than Secondary School
511255,1,47,married,41800,0,0,White,Some HE
511255,2,46,married,930,1,0,White,Some HE
511267,1,26,Separated,52000,1,0,White,Bachelors Degree
511357,1,38,Never married,75000,0,0,White,Bachelors Degree
511357,2,31,Never married,33000,1,0,White,Masters or higher 
511543,1,37,Never married,18200,1,0,White,Secondary School
511543,2,29,Never married,25000,1,0,Black,Secondary School
511543,3,27,Never married,45400,1,0,Other,Bachelors Degree
511543,4,28,Never married,20100,0,1,Asian,Some HE
511575,1,56,Never married,30000,0,0,White,Bachelors Degree
511575,2,51,Never married,72000,0,0,White,Masters or higher 
511632,1,65,married,11300,0,0,Hispanic,Some HE
511632,2,71,married,6800,1,0,Hispanic,Secondary School
511673,1,41,Divorced,4800,1,0,White,Masters or higher 
511776,1,62,Never married,191000,0,0,White,Masters or higher 
511883,1,35,married,35000,0,0,White,Bachelors Degree
511883,2,30,married,0,1,0,White,Bachelors Degree
511910,1,35,Never married,38000,0,0,White,Masters or higher 
512086,1,66,married,32000,0,0,White,Some HE
512086,2,38,married,20000,1,0,Hispanic,Some HE
512099,1,31,Never married,38000,0,0,Hispanic,Bachelors Degree
512099,2,60,married,0,0,0,Hispanic,Less than Secondary School
512099,3,53,married,20000,1,0,Hispanic,Less than Secondary School
512104,1,49,married,47500,0,0,Hispanic,Some HE
512104,2,52,married,33000,1,0,Hispanic,Some HE
512104,3,25,Never married,31000,0,0,Hispanic,Bachelors Degree
512211,1,40,married,17000,0,0,Black,Some HE
512211,2,40,married,0,1,0,Black,Some HE
512211,3,16,Never married,0,1,0,Black,Less than Secondary School
512211,4,12,NA,NA,1,0,Black,Less than Secondary School
512211,5,10,NA,NA,1,0,Black,Less than Secondary School
512211,6,6,NA,NA,1,0,Black,Less than Secondary School
512211,7,4,NA,NA,1,0,Black,Less than Secondary School
512230,1,47,Widowed,79400,1,0,White,Masters or higher 
512230,2,14,NA,NA,0,0,White,Less than Secondary School
512267,1,77,married,1000,0,0,Black,Less than Secondary School
512267,2,68,married,0,1,0,Black,Some HE
512315,1,50,Divorced,89000,1,0,White,Bachelors Degree
512315,2,48,Widowed,46000,1,0,White,Some HE
512543,1,48,Divorced,27050,1,1,Asian,Some HE
512543,2,18,Never married,2100,1,1,Asian,Less than Secondary School
512543,3,16,Never married,180,1,1,Asian,Less than Secondary School
512610,1,78,Widowed,34000,1,0,White,Less than Secondary School
512629,1,67,Widowed,2200,1,0,Black,Less than Secondary School
512629,2,43,Widowed,19800,1,0,Black,Secondary School
512629,3,42,Never married,0,1,0,Black,Less than Secondary School
512629,4,41,Never married,15000,1,0,Black,Less than Secondary School
512629,5,43,married,7000,0,0,Black,Less than Secondary School
512629,6,22,Never married,0,0,0,Black,Secondary School
512670,1,72,married,29290,0,0,Black,Secondary School
512670,2,45,married,0,1,0,Black,Less than Secondary School
512670,3,10,NA,NA,1,0,Black,Less than Secondary School
512670,4,28,Never married,42000,1,0,Black,Secondary School
512670,5,28,Never married,23000,0,0,Black,Some HE
512904,1,70,married,39300,0,0,White,Secondary School
512904,2,63,married,0,1,0,White,Secondary School
512905,1,23,Never married,7000,0,1,Asian,Some HE
512905,2,53,married,50000,0,1,Asian,Less than Secondary School
512943,1,58,Divorced,107000,0,0,White,Masters or higher 
512952,1,25,Never married,15000,0,0,Hispanic,Some HE
512952,2,56,married,9000,0,0,Hispanic,Less than Secondary School
512952,3,54,married,13000,1,0,Hispanic,Less than Secondary School
512952,4,23,Never married,11000,1,0,Hispanic,Some HE
512955,1,71,Widowed,15860,0,0,White,Some HE
512961,1,28,married,0,0,0,White,Some HE
512961,2,25,married,15000,1,0,White,Some HE
512961,3,0,NA,NA,1,0,White,NA
512966,1,44,married,47150,0,0,Hispanic,Some HE
512966,2,43,married,24200,1,0,Hispanic,Secondary School
512966,3,11,NA,NA,0,0,Hispanic,Less than Secondary School
513030,1,72,Never married,9900,1,0,Hispanic,Secondary School
513030,2,61,Never married,0,0,0,Hispanic,Some HE
513101,1,68,Divorced,51600,0,0,White,Bachelors Degree
513208,1,47,Never married,40000,1,0,Black,Some HE
513208,2,46,Never married,13000,0,1,Asian,Less than Secondary School
513323,1,54,Divorced,16500,1,1,Asian,Secondary School
513323,2,25,Never married,11000,1,1,Asian,Some HE
513478,1,53,married,48800,0,0,Other,Less than Secondary School
513478,2,44,married,12800,1,0,Other,Less than Secondary School
513478,3,24,Never married,14600,1,0,Other,Some HE
513478,4,22,Never married,26600,0,0,Other,Secondary School
513478,5,20,Never married,540,1,0,Other,Secondary School
513478,6,18,Never married,5600,0,0,Other,Secondary School
513478,7,16,Never married,0,0,0,Other,Less than Secondary School
513478,8,4,NA,NA,1,0,Other,Less than Secondary School
513478,9,73,Widowed,8500,1,0,Other,Some HE
513506,1,48,Never married,19250,1,0,Hispanic,Bachelors Degree
513646,1,87,Widowed,10600,1,0,White,Less than Secondary School
513661,1,34,Never married,30000,1,0,White,Some HE
513860,1,74,married,67600,0,0,White,Less than Secondary School
513860,2,71,married,7200,1,0,White,Less than Secondary School
513886,1,65,married,58000,0,0,White,Some HE
513886,2,54,married,40000,1,0,White,Some HE
513886,3,27,Never married,70000,1,0,White,Bachelors Degree
513891,1,43,married,70100,0,0,White,Bachelors Degree
513891,2,41,married,102000,1,0,Hispanic,Some HE
513891,3,2,NA,NA,0,0,Other,NA
514001,1,26,Divorced,12000,0,1,Asian,Less than Secondary School
514001,2,23,married,12000,0,1,Asian,Less than Secondary School
514001,3,16,Never married,10000,0,1,Asian,Secondary School
514001,4,62,married,1000,0,1,Asian,Less than Secondary School
514001,5,19,married,12000,0,1,Asian,Less than Secondary School
514007,1,49,married,48600,1,0,White,Masters or higher 
514007,2,46,married,325500,0,1,Asian,Bachelors Degree
514153,1,29,Never married,18000,0,0,White,Some HE
514309,1,61,Divorced,43800,1,0,White,Less than Secondary School
514345,1,60,married,63000,0,0,White,Bachelors Degree
514345,2,55,married,55000,1,0,White,Bachelors Degree
514406,1,61,married,52000,0,0,White,Some HE
514406,2,46,married,42000,1,0,White,Some HE
514406,3,8,NA,NA,0,0,White,Less than Secondary School
514667,1,35,Never married,61000,1,0,White,Bachelors Degree
514804,1,36,Never married,40000,0,0,White,Some HE
514804,2,41,Never married,36000,1,1,Asian,Some HE
514825,1,44,Divorced,33000,1,0,White,Secondary School
515049,1,53,Never married,40000,1,0,White,Masters or higher 
515050,1,31,married,37000,0,0,White,Some HE
515050,2,30,married,1000,1,0,White,Less than Secondary School
515050,3,11,NA,NA,1,0,White,Less than Secondary School
515050,4,2,NA,NA,1,0,White,NA
515218,1,80,married,39100,0,1,Asian,Bachelors Degree
515218,2,71,married,35600,1,0,White,Masters or higher 
515259,1,31,married,110000,1,0,White,Bachelors Degree
515259,2,32,married,32000,0,0,White,Secondary School
515401,1,77,Widowed,9600,1,0,Other,Some HE
515401,2,31,Never married,9500,0,0,Other,Some HE
515455,1,65,Widowed,48800,1,0,White,Bachelors Degree
515499,1,79,Widowed,78200,1,0,White,Less than Secondary School
515596,1,66,Widowed,57710,1,0,White,Some HE
515866,1,58,married,42000,0,1,Asian,Secondary School
515866,2,41,married,11800,1,1,Asian,Secondary School
515866,3,22,Never married,15400,0,1,Asian,Some HE
515866,4,19,Never married,4600,0,1,Asian,Some HE
515866,5,12,NA,NA,0,1,Asian,Less than Secondary School
516033,1,35,Never married,52000,1,0,White,Masters or higher 
516296,1,49,married,0,0,1,Asian,Secondary School
516296,2,45,married,0,1,1,Asian,Less than Secondary School
516296,3,18,Never married,0,0,1,Asian,Less than Secondary School
516296,4,19,Never married,14700,0,0,White,Secondary School
516297,1,53,married,34000,0,0,Black,Secondary School
516297,2,47,married,0,1,0,Black,Less than Secondary School
516297,3,29,married,0,1,0,Black,Secondary School
516297,4,21,married,0,0,0,Black,Less than Secondary School
516297,5,4,NA,NA,0,0,Black,Less than Secondary School
516317,1,71,married,7200,0,0,White,Bachelors Degree
516317,2,60,married,7200,1,0,White,Bachelors Degree
516382,1,61,Widowed,700,1,0,Hispanic,Less than Secondary School
516451,1,48,married,27600,0,0,Black,Bachelors Degree
516451,2,45,married,69000,1,0,Black,Masters or higher 
516469,1,40,Never married,63000,0,0,Black,Some HE
516495,1,22,Never married,100,1,0,White,Secondary School
516495,2,43,Separated,NA,1,0,White,Bachelors Degree
516495,3,32,Divorced,46040,0,0,White,Bachelors Degree
516631,1,38,Never married,43000,0,0,Black,Some HE
516631,2,37,Never married,40000,1,0,Black,Some HE
516749,1,44,married,65200,0,1,Asian,Some HE
516749,2,30,Never married,24000,0,1,Asian,Some HE
516837,1,49,married,40000,0,0,Hispanic,Secondary School
516837,2,48,married,15000,1,0,Hispanic,Less than Secondary School
516837,3,21,Never married,0,1,0,Hispanic,Bachelors Degree
517081,1,60,Divorced,330000,0,0,White,Masters or higher 
517081,2,47,Divorced,14000,1,0,White,Masters or higher 
517164,1,51,married,41000,0,0,White,Some HE
517164,2,49,married,44800,1,0,White,Bachelors Degree
517166,1,53,Never married,67700,0,0,White,Bachelors Degree
517166,2,46,Never married,13000,1,0,White,Some HE
517166,3,57,Never married,40000,0,0,White,Masters or higher 
517166,4,45,Never married,67700,0,0,White,Masters or higher 
517611,1,49,married,21600,0,1,Asian,Less than Secondary School
517611,2,44,married,0,1,1,Asian,Less than Secondary School
517611,3,21,Never married,12000,0,1,Asian,Some HE
517611,4,12,NA,NA,1,1,Asian,Less than Secondary School
517611,5,5,NA,NA,0,1,Asian,Less than Secondary School
517611,6,32,Never married,0,0,1,Asian,Some HE
517611,7,19,Never married,0,1,1,Asian,Less than Secondary School
517611,8,18,Never married,0,0,1,Asian,Less than Secondary School
517740,1,54,Divorced,28000,1,1,Asian,Bachelors Degree
517860,1,24,Separated,25000,0,1,Asian,Less than Secondary School
517860,2,23,Never married,0,0,1,Asian,Less than Secondary School
517910,1,61,Never married,1530,1,0,White,Some HE
517910,2,31,married,6100,0,0,White,Bachelors Degree
517910,3,28,married,29200,1,0,White,Masters or higher 
518070,1,49,Divorced,32500,0,0,Black,Secondary School
518147,1,32,married,47000,0,0,Hispanic,Secondary School
518147,2,31,married,2600,1,0,Hispanic,Some HE
518147,3,1,NA,NA,1,0,Hispanic,NA
518147,4,60,married,0,0,0,Hispanic,Some HE
518147,5,62,married,0,1,0,Hispanic,Secondary School
518223,1,41,Separated,28000,0,1,Asian,Some HE
518223,2,16,Never married,0,1,1,Asian,Less than Secondary School
518223,3,14,NA,NA,1,1,Asian,Less than Secondary School
518223,4,31,Never married,25000,0,1,Asian,Some HE
518411,1,63,married,45500,0,0,Hispanic,Secondary School
